id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate
1373,392500,17220 N 15TH DR,85023,Closed,6370943,TURF VIEW MANOR UNIT 3,1970,3,2,1455,3.4
1374,415000,7831 W MONTEBELLO AVE,85303,Closed,6372524,MONTEBELLO ESTATES,1998,3,2,1476,0.0
1375,825000,1408 E MESCAL ST,85020,Closed,6373072,GHP DELTA BUILDERS REPLAT,2022,4,3,2525,2.1
1376,681000,6950 E WILLETTA ST,85257,Closed,6377446,PAPAGO PARKWAY,1959,4,2,2026,#N/A
1377,680000,3727 E YALE ST,85008,Closed,6371875,NORTH EAST VILLAGE 1,1954,4,3,2065,4.5
1378,660000,4110 E LEWIS AVE,85008,Closed,6385465,Rancho Ventura,1951,3,1,1588,4.5
1379,775000,78 E VERNON AVE,85004,Closed,6360501,ASHLAND PLACE AMD,1915,2,2,1358,1.2
1380,405000,4708 N 49TH DR,85031,Closed,6370351,MARYVALE TERRACE 2C LOTS 2116-2143,1955,5,3,2357,2.4
1381,1120000,1308 E GEORGIA AVE,85014,Closed,6378984,"SHERWOOD VILLAGE LOTS 1-7, 29-61, 79-84, 111-115",1953,4,2.5,2367,1.9
1382,360000,8612 N 34TH DR,85051,Closed,6381427,CINDERELLA MEADOWS,1960,3,2,1148,4.3
1383,1100000,3337 N 63RD PL,85251,Closed,6384303,MELROSE MEADOWS LOTS 1-23,1958,4,2,1910,0.0
1384,540000,3148 W Beck LN,85053,Closed,6369922,Estrella Northwest Unit 1,1979,4,2,2283,1.5
1385,370000,1649 W SHARON AVE,85029,Closed,6391646,MOON VALLEY GARDENS 3,1970,3,2,1808,3.3
1386,445000,5613 S 14TH WAY,85040,Closed,6377072,SOUTHERN CROSSING,2001,4,2,1892,2.8
1387,680000,2330 E SHEA BLVD,85028,Closed,6371165,DESERT VISTA UNIT 5 AMD,1978,4,2,2058,0.6
1388,1000000,926 W GLENEAGLES DR,85023,Closed,6377908,MOON VALLEY 2,1972,4,2.5,2328,3.4
1389,232000,819 E IRONWOOD DR,85020,Closed,6364580,GEBBY PLACE,1964,2,1,880,2.1
1390,435000,5017 N 61ST AVE,85301,Closed,6369075,MARYVALE TERRACE 18 LTS 5925-6052 3R B,1959,4,2.5,1833,0.0
1391,356000,4545 N 67TH AVE 1153,85033,Closed,6337636,CONTINENTAL SPORTS VILLAGE A CONDOMINIUM-A,1989,3,2,1246,3.0
1392,655000,2945 E Fairmount AVE,85016,Closed,6373548,International at Lafayette Square,2016,3,2.5,1724,3.2
1393,489900,1027 E SELDON LN,85020,Closed,6356248,View,1966,4,2,1706,2.1
1394,355000,2350 W LUPINE AVE,85029,Closed,6365277,VALLEY VISTA 3,1964,4,2,1601,3.3
1395,355000,6902 W CORA LN,85033,Closed,6372444,RAINTREE GARDENS LOTS 1 THROUGH 100 & TRACT A TH,1988,2,1,840,3.0
1396,300000,2745 W ELM ST,85017,Closed,6377535,NORTHWEST VILLAGE 3,1954,3,1,1373,4.1
1397,720000,8444 E BONITA DR,85250,Closed,6386118,PARK SCOTTSDALE 2,1962,4,2,1905,#N/A
1398,360000,413 W SUNNYSLOPE LN,85021,Closed,6379146,UPSHAW DESERT GARDENS,1950,3,2,1007,2.8
1399,406000,2214 N 78TH AVE,85035,Closed,6360473,VINSANTO,2013,4,3,1638,3.3
1400,430000,4728 N 78TH AVE,85033,Closed,6368115,PONDEROSA HOMES WEST UNIT ONE,1973,4,2,1508,3.0
1401,460150,1342 E HELENA DR,85022,Closed,6351857,CANDLE CREEK UNIT 2,1994,3,2.5,1852,2.6
1402,508000,6731 S 37TH DR,85041,Closed,6371485,AMBER RIDGE HEIGHTS,2008,3,2,1734,4.5
1403,976000,7308 E DIAMOND ST,85257,Closed,6377854,NEW PAPAGO PARKWAY 9,1960,4,2,1702,#N/A
1404,280000,3742 W TAMARISK AVE,85041,Closed,6363698,INDEPENDENCE PARK 2,1959,2,1,1242,4.5
1405,475000,1526 W Saint Kateri DR,85041,Closed,6380379,ACACIA,2003,3,2,1804,4.5
1406,685000,3043 E REDFIELD RD,85032,Closed,6372504,DREAMSTREET LOT 1-21,1999,4,3,2117,3.2
1407,828000,4507 N 82ND ST,85251,Closed,6372697,SCOTTSDALE COUNTRY ACRES,1960,3,2,1566,0.0
1408,281000,7401 N 61ST DR,85301,Closed,6357257,ALSOBROOK PLACE,1935,2,1,861,0.0
1409,800000,4145 N 42ND PL,85018,Closed,6349013,ORANGE DELL,1950,2,1,888,2.2
1410,505000,12808 N 27TH ST,85032,Closed,6377896,CLEARVIEW 6,1972,3,2,1909,3.2
1411,447000,1956 W BUSONI PL,85023,Closed,6375748,NORTHGATE,2012,3,2.5,1655,3.4
1412,640000,551 W 17TH PL,85281,Closed,6381926,UNIVERSITY HOMES 2,1955,5,2,1852,0.0
1413,355000,6132 N 35 Th DR,85019,Closed,6352664,BUENA VISTA HOMES,1951,3,2,1350,2.5
1414,333000,2826 N 55TH AVE,85035,Closed,6381298,HOMESTEAD TERRACE UNIT 4,1969,3,2,1260,3.3
1415,480000,5044 W Sanna ST,85302,Closed,6379604,Mountain View Meadows 4,1979,4,2,1957,0.0
1416,830000,2903 E GARY WAY,85042,Closed,6353828,HIGHLINE GROVES,2002,4,3,3504,2.9
1417,445000,2813 W PIMA ST,85009,Closed,6371734,"THOMAS TRACT 1-8, 13, 14",2022,4,3,1950,4.0
1418,615000,1401 E GRANADA RD,85006,Closed,6333932,MCDOWELL PARK,1947,3,2,1660,1.9
1419,345000,6435 W LAWRENCE RD,85301,Closed,6349141,WESTDALE ESTATES UNIT 2,1978,4,2,1698,0.0
1420,650000,611 S wilson ST,85281,Closed,6197669,LOEDING LOFTS,2021,2,2.5,2099,0.0
1421,375000,13050 N 17TH AVE,85029,Closed,6382624,MOON VALLEY GARDENS 4,1971,3,2,1806,3.3
1422,500000,4827 W SUNNYSIDE AVE,85304,Closed,6348630,CONTINENTAL NORTH UNIT 8,1973,4,2,1953,0.2
1423,725000,533 W SAN JUAN AVE,85013,Closed,6370002,SAN MIGUEL,1948,3,2,1788,2.0
1424,445000,7611 N 12TH PL,85020,Closed,6378969,TWELFTH STREET PARK,1958,3,2,1492,2.1
1425,455000,4302 W ECHO LN,85302,Closed,6369673,SANDS OASIS 4,1971,4,3,3203,0.0
1426,288000,4107 W FLOWER ST,85019,Closed,6384537,TERRY PARK,1961,4,2,1185,2.5
1427,526000,14241 N 41ST DR,85053,Closed,6373590,GLENAIRE UNIT 1 AMD,1973,3,3,2125,1.5
1428,419000,4937 W FRIER DR,85301,Closed,6383891,WEST PLAZA 26,1970,4,3.5,2403,0.0
1429,330000,7618 W WELDON AVE,85033,Closed,6371991,MARYVALE TERRACE 28 LOT 1,1961,3,1,1247,3.0
1430,580000,8303 S 22ND AVE,85041,Closed,6379346,SILVA MOUNTAIN UNIT 2,2007,3,2,2164,4.5
1431,635000,8048 N 16TH DR,85021,Closed,6372194,ROYAL OAKS UNIT 2,1969,4,2,2063,2.8
1432,500000,1221 N 41ST ST,85008,Closed,6372043,LINDON PARK 4,1958,4,2,1650,4.5
1433,1000000,3750 E GARDEN DR,85028,Closed,6368303,BROADMOOR HILLS UNIT 2,1975,3,2,2176,0.6
1434,787500,3230 E IAN DR,85042,Closed,6376432,VILLAS AT TOSCANA 2,2008,3,2.5,2858,2.9
1435,360000,15852 N 19TH ST,85022,Closed,6372853,MOUNTAIN VISTA UNIT 4,1980,2,1,910,2.6
1436,310000,6050 W HOLLYHOCK DR,85033,Closed,6369154,"MARYVALE TERRACE 24 9306-9390, TR A",1960,3,2.5,1020,3.0
1437,615000,3144 E CHIPMAN RD,85040,Closed,6357829,WIER ESTATES LOTS 159-168,2017,7,4,2570,2.8
1438,800000,2816 E Cholla ST,85028,Closed,6372569,MELROSE PARADISE 2 AMD,1964,3,2,2161,0.6
1439,795000,202 W WOOD DR,85029,Closed,6373048,HERITAGE HIGHLANDS 2,1980,4,2,2581,3.3
1440,700000,208 E WOOD DR,85022,Closed,6358918,SHADOW ROCK ESTATES VARIOUS LOTS AND TRACTS,1979,3,2.5,2738,2.6
1441,360000,2635 W HEARN RD,85023,Closed,6376016,THUNDERBIRD VILLAS,1981,3,1.75,1162,3.4
1442,315000,17428 N 20TH ST,85022,Closed,6377393,ALOMA VISTA,1960,2,2,1378,2.6
1443,355000,7547 W TURNEY AVE,85033,Closed,6363604,NATIONAL EMBLEM WEST UNIT 3,1976,3,2,1168,3.0
1444,430000,1306 E HUNTINGTON DR E,85040,Closed,6371394,VILLA MONTE VISTA,1997,3,2,1710,2.8
1445,322500,4912 W AMELIA AVE,85031,Closed,6365130,MARYVALE TERRACE 5 AMD,1957,3,2,1109,2.4
1446,515000,2415 W DAILEY ST,85023,Closed,6368213,THUNDERBIRD VALLEY UNIT 1,1979,4,2,1957,3.4
1447,330000,7947 W Mackenzie DR,85033,Closed,6376673,Willows West Unit 6,1980,2,2,1152,3.0
1448,373000,2041 S 72ND LN,85043,Closed,6378365,VALLE ELDORADO,2000,3,2,1182,3.2
1449,236000,331 W Dobbins RD,85041,Closed,6385550,South Mountain Heights,1958,2,1,744,4.5
1450,460000,3138 N 46th DR,85031,Closed,6373828,TRAILS END RANCHES LOT,1957,4,2,2011,2.4
1451,351000,4610 N 75TH DR,85033,Closed,6369584,LEVITT HOMES WEST UNIT 1,1979,3,2,1270,3.0
1452,900000,1325 W CULVER ST,85007,Closed,6376965,F Q STORY ADDITION PLAT D,1930,4,3,2246,1.6
1453,565000,5303 W PERSHING AVE,85304,Closed,6373468,HICKORY SHADOWS UNIT 2,1983,4,3,2723,0.2
1454,494000,13141 N 21ST DR,85029,Closed,6353419,MOON VALLEY GARDENS PLAT A,1962,4,2.5,2016,3.3
1455,475000,4620 W SOLANO DR N,85301,Closed,6362544,BETHANY HEIGHTS 2,1972,4,2,1997,0.0
1456,435000,4124 W DIANA AVE,85051,Closed,6368336,Manzanita Manor,1976,4,2,2056,4.3
1457,865000,5129 E PINCHOT AVE,85018,Closed,6368716,SHERWOOD VISTA,1959,4,2.75,2062,2.2
1458,660000,2514 N 68TH PL,85257,Closed,6379556,MELROSE VILLAGE,1959,3,1.75,1918,#N/A
1459,370000,6927 W VIRGINIA AVE,85035,Closed,6369998,SKYVIEW NORTH UNIT FIVE,1973,3,2,1850,3.3
1460,470000,5333 W WETHERSFIELD DR,85304,Closed,6379971,ESTATES AT MARSHALL RANCH,1989,4,3,2297,0.2
1461,460000,5157 W VISTA AVE,85301,Closed,6375306,MANISTEE RANCH PARCEL 3,1999,3,2,1681,0.0
1462,450000,4122 N 36TH ST,85018,Closed,6361694,PALMS PARKWAY 2,1953,3,2,3765,2.2
1463,350000,4425 N 67th DR,85033,Closed,6369130,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1961,3,2,1305,3.0
1464,665000,1836 E ROMA AVE,85016,Closed,6376660,PETERS VIEW TRACT 2,1947,4,3,1676,3.2
1465,500000,14050 N 37 PL,85032,Closed,6373944,Paradise Valley Oasis 3,1970,3,2,1672,3.2
1466,315000,4813 N 35TH AVE,85017,Closed,6377161,NORTHWEST VILLAGE 6,1955,3,2,1767,4.1
1467,879400,909 W VISTA AVE,85021,Closed,6372664,RANCHO GRANDE,1956,4,1.75,2197,2.8
1468,450000,4819 W PURDUE AVE,85302,Closed,6370518,MOUNTAIN VIEW MEADOWS 2,1977,3,2,1647,0.0
1469,715000,8120 N 5TH ST,85020,Closed,6369804,MELROSE GROVES UNIT 2,1957,3,2,2065,2.1
1470,450000,3527 E Crocus DR,85032,Closed,6383839,Paradise Valley Oasys NO. 10,1979,3,2,1100,3.2
1471,397000,3833 N 49TH AVE,85031,Closed,6377082,MARYVALE TERRACE 10,1956,4,2,1800,2.4
1472,520000,601 W KINGS AVE,85023,Closed,6378035,TURTLE CREEK,1987,3,2,1553,3.4
1473,380000,8511 W Highland AVE,85037,Closed,6374341,HOROZONS ON CAMELBACK,1995,4,2,1462,1.9
1474,390000,5417 W Monte Vista RD,85035,Closed,6376789,WEDGEWOOD PARK #9,1973,4,2,1616,3.3
1475,340000,6814 N 59TH AVE,85301,Closed,6343711,"ORCHARD ADD BLK 20-21-22, & 38-39-40 AMD",1940,3,2,1200,0.0
1476,575000,6142 N 18TH AVE,85015,Closed,6373524,HOFFMANTOWN 2,1950,4,3,2089,5.5
1477,453000,7783 N 56TH LN,85301,Closed,6374413,PALM TERRACE,2004,4,2,2102,0.0
1478,810000,5840 E EDGEMONT AVE,85257,Closed,6369585,SHERWOOD ESTATES 2,1962,3,2,1996,#N/A
1479,185000,1610 S 6th AVE,85003,Closed,6379159,Montgomery AMD,1950,2,1,900,1.1
1480,395000,3315 W SUNLAND AVE,85041,Closed,6376244,PARK MEADOWS UNIT 2,2006,3,2,1310,4.5
1481,620000,3402 E Pinchot AVE,85018,Closed,6375384,West Citrus Acres,1950,3,3,1590,2.2
1482,518000,6413 S 26TH LN,85041,Closed,6376939,ANDERSON FARMS,2004,4,2,2155,4.5
1483,420000,3949 W Desert Hills DR,85029,Closed,6375275,Fairwood Unit Five,1975,4,2,2052,3.3
1484,450000,3112 E Cypress ST,85008,Closed,6367755,Rhoades Park,1945,2,1,1102,4.5
1485,370000,4345 E Darrel RD,85042,Closed,6372932,Ponderosa Village,1974,2,1,900,2.9
1486,800000,2522 E PLEASANT LN,85042,Closed,6370034,ARBORS,2019,4,3.5,2782,2.9
1487,725000,8343 E CAMELBACK RD,85251,Closed,6305190,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1815,0.0
1488,795000,3318 E ONYX AVE E,85028,Closed,6370934,PARADISE GARDENS,1973,4,2.75,2535,0.6
1489,720000,13226 N 11TH AVE,85029,Closed,6375792,MOONRIDGE ESTATES,1971,4,2.5,2318,3.3
1490,870500,6704 N 15TH ST,85014,Closed,6361198,SQUAW PEAK HTS 2,1950,3,3,2324,1.9
1491,415000,5419 N 64th AVE,85301,Closed,6367634,MARYVALE TERRACE 20 LOTS 6944-6948,1960,4,2.5,1900,0.0
1492,509500,6109 W WILLOW AVE,85304,Closed,6374357,ROYAL ESTATES WEST 6 LOTS 347 THROUGH 410,1984,4,1.75,2111,0.2
1493,379000,3124 W HAYWARD AVE,85051,Closed,6378199,SANDS WEST UNIT 3,1964,4,2,2043,4.3
1494,360000,15039 N 28TH DR,85053,Closed,6364229,"GREENWAY VILLAGE LOTS 1-23, 123-129, 164-177",1971,2,2,1024,1.5
1495,895000,4015 E GLENROSA AVE,85018,Closed,6372485,SUNCREST GARDENS,1954,3,2,1984,2.2
1496,575000,3832 E CARSON RD,85042,Closed,6363285,PINES AT THE RAVEN,2001,3,2,2270,2.9
1497,625000,2801 E VOLTAIRE AVE,85032,Closed,6372892,VIEW PARADISE,1979,3,2,1527,3.2
1498,410000,5009 W EVANS DR,85306,Closed,6371301,COVE AT THUNDERBIRD,1985,3,2,1340,0.3
1499,855000,1614 W WILSHIRE DR,85007,Closed,6375474,DEL NORTE PLACE PLAT B,1939,3,2,1788,1.6
1500,339000,6337 W DESERT COVE AVE,85304,Closed,6377313,WESTBURY MANOR,1983,2,2,1216,0.2
1501,855000,3804 N 68TH ST,85251,Closed,6377749,SOUTHWEST VILLAGE LOTS 91-116,1955,3,2,1129,0.0
1502,370000,1830 W ATLANTA AVE,85041,Closed,6369580,"HOME OWNER'S ESTATES 50-63, 78-84",1951,3,2,1104,4.5
1503,320000,6428 W FLYNN LN,85301,Closed,6380723,WESTDALE ESTATES UNIT 1,1971,3,2,1318,0.0
1504,435000,3950 E JOAN DE ARC AVE,85032,Closed,6375823,PARADISE VALLEY OASIS 5,1971,3,2,1320,3.2
1505,496000,2345 W WHITTON AVE,85015,Closed,6370826,SIESTA TERRACE 1,1953,4,2,1516,5.5
1506,385000,1726 N 77th GLN,85035,Closed,6356180,Visanto,2007,4,4,1768,3.3
1507,300000,2733 W ELM ST,85017,Closed,6348155,NORTHWEST VILLAGE 3,1953,3,2,1512,4.1
1508,450000,4425 W BLOOMFIELD RD,85304,Closed,6359744,ROADRUNNER ESTATES,1977,4,2,1722,0.2
1509,719623,1543 E CHEERY LYNN RD,85014,Closed,6365272,CHEERY LYNN,1930,4,2,1600,1.9
1510,420000,11616 N 58TH AVE,85304,Closed,6371104,WARRANTEED WEST,1978,3,2,1152,0.2
1511,460000,3009 W MESCAL ST,85029,Closed,6372632,Sunset North 4,1971,4,2,1786,3.3
1512,415000,422 W FELLARS DR,85023,Closed,6361047,TURTLE CREEK,1984,2,2,1251,3.4
1513,360000,5624 S 9TH PL,85040,Closed,6371061,SOUTHERN HOMES,1956,4,2,1360,2.8
1514,375000,2024 W SOLANO DR,85015,Closed,6374220,BETHANY VILLA 4,1957,3,1.75,1260,5.5
1515,370000,6748 W LEWIS AVE,85035,Closed,6369153,SKYVIEW NORTH UNIT FIVE,1974,4,2,1404,3.3
1516,365000,4717 N 40TH AVE,85019,Closed,6361391,GREEN ACRES,1960,3,2,1494,2.5
1517,385000,8139 W CATALINA DR,85033,Closed,6372796,MARYVALE TERRACE 30 TR A,1964,4,2,1441,3.0
1518,359000,3212 W JEFFERSON ST,85009,Closed,6372827,PROSPERITY PARK,1980,4,2,1480,4.0
1519,460000,3653 W MESCAL ST W,85029,Closed,6365755,MELROSE GARDENS N W UNIT 1,1967,4,3,1899,3.3
1520,315000,3827 W FILLMORE ST,85009,Closed,6360879,"REYNOLDS PARK 4 TO 7, A, B, C",1954,2,1,1138,4.0
1521,430000,3630 W EVANS DR,85053,Closed,6375616,DEERVIEW UNIT 8,1971,3,2,1908,1.5
1522,830000,3006 E MEADOWBROOK AVE,85016,Closed,6360044,CAMPBELL MANOR 2,1959,3,2,1583,3.2
1523,600000,6805 N 12TH ST,85014,Closed,6363115,SQUAW PEAK HTS 3,1952,3,2,1478,1.9
1524,487000,3842 E WHITNEY LN,85032,Closed,6374897,BRITANY PLACE 1 LOT 1-106,1984,3,2,1206,3.2
1525,515000,3921 E CARTER DR,85042,Closed,6369389,PINES AT THE RAVEN,1999,3,2,1766,2.9
1526,535000,1028 W 19TH ST,85281,Closed,6370388,PARKSIDE MANOR 3,1959,4,1.75,1610,0.0
1527,575000,3134 W MARCONI AVE,85053,Closed,6373900,RANCHO ENCANTO UNIT 5,1979,3,2,1980,1.5
1528,385000,10016 N 36TH AVE,85051,Closed,6368936,CAVALIER FREEWAY NORTH UNIT 2,1971,3,2,2256,4.3
1529,540000,3527 E SUNNYSIDE DR,85028,Closed,6377009,CACTUS PARK UNIT 2,1971,3,2,1497,0.6
1530,360000,9243 S LAS LOMITAS PL,85042,Closed,6361937,THUNDERBIRD COUNTRY CLUB PLAZA 2,1999,2,2.5,1320,2.9
1531,598000,6007 N 9TH ST,85014,Closed,6300583,BETHANY ESTATES,1950,3,2,1550,1.9
1532,370000,3016 E Monte Vista RD,85008,Closed,6356159,RHOADES PARK,1948,3,1,1041,4.5
1533,380000,2649 N 49TH DR,85035,Closed,6362074,WEDGEWOOD PARK,1962,3,2,1490,3.3
1534,425000,6308 W Onyx AVE,85302,Closed,6350749,CHAPARRAL RANCH 2,1985,3,2,1473,0.0
1535,925000,725 W PALM LN,85007,Closed,6361173,PALMCROFT ENCANTO,1937,3,1.75,2315,1.6
1536,400000,5322 W PALM LN,85035,Closed,6373212,WEDGEWOOD PARK 9,1973,4,2.5,1858,3.3
1537,428000,2516 W ALTA VISTA RD,85041,Closed,6354368,ANDERSON FARMS,2004,3,2,1552,4.5
1538,410000,9433 N 16TH ST,85020,Closed,6370413,OCOTILLO HILLS 2,1972,3,2,1380,2.1
1539,360000,2315 W Echo LN,85021,Closed,6383430,Freeway Park 2,1959,3,1.75,1362,2.8
1540,475000,3015 E DAHLIA DR E,85032,Closed,6361395,PARADISE VALLEY WEST NO. 4,1972,4,2,1737,3.2
1541,270000,2327 E BETTY ELYSE LN,85022,Closed,6371655,NORTHTOWN UNIT 3A,1971,2,1.75,1024,2.6
1542,349000,17442 N 13TH AVE,85023,Closed,6387034,DEER VALLEY ESTATES UNIT 1A,1973,3,2,1227,3.4
1543,405000,4057 W KEIM DR,85019,Closed,6378396,WEST PLAZA 2,1957,4,2,1503,2.5
1544,790000,9233 N 33RD WAY,85028,Closed,6375036,SIERRA BONITA UNIT 4,1976,3,2,1798,0.6
1545,380000,6734 N 32ND DR,85017,Closed,6381353,CAVALIER GLEN,1952,4,2,1212,4.1
1546,400000,7108 W WELDON AVE,85033,Closed,6375009,COLLEGE PARK 21,1980,4,2,1334,3.0
1547,386000,1701 W CLARENDON AVE,85015,Closed,6385367,CARLETON ESTATES,1944,2,1,860,5.5
1548,568000,2452 W REDFIELD RD,85023,Closed,6377615,THUNDERBIRD VALLEY UNIT 1,1979,4,2,2054,3.4
1549,380000,2814 W Solano DR N,85017,Closed,6364705,Cavalier Parkway,1950,4,2,1460,4.1
1550,357000,2208 W Laurel LN,85029,Closed,6371781,Valley Vista 2,1964,4,1.75,1292,3.3
1551,510000,1930 W JOAN DE ARC AVE,85029,Closed,6364392,MOON VALLEY GARDENS LOTS 377-392 & TR A,1962,4,2,1865,3.3
1552,500000,4436 E Acoma DR,85032,Closed,6383921,The Covey Unit 7 MCR 252-1,1983,3,1.75,1312,3.2
1553,800000,6632 E Latham ST,85257,Closed,6375339,PAPAGO PARKWAY 2,1959,4,2,2429,#N/A
1554,530000,13830 N 11TH PL,85022,Closed,6372783,none,2008,3,2,1532,2.6
1555,540000,5431 W COCHISE DR,85302,Closed,6361720,OAKDALE,1986,5,3.5,2980,0.0
1556,608500,2447 E FREMONT RD,85042,Closed,6373229,FAIRWAYS AT THE LEGACY UNIT 1 REPLAT,2000,3,2,2354,2.9
1557,970000,6001 E E Joan De Arc AVE,85254,Closed,6375683,Shea North Estates No 3,1971,3,2,1934,1.1
1558,815000,1425 E DOBBINS RD,85042,Closed,6361874,MOUNTAIN TERRACE,2018,4,2,2754,2.9
1559,845000,10620 N 37TH PL,85028,Closed,6374495,Broadmoor Hills,1972,4,2,2028,0.6
1560,507000,7767 W STELLA AVE,85303,Closed,6344947,COBBLEFIELD,2000,4,3,2663,0.0
1561,450000,7131 W MONTEREY WAY,85033,Closed,6372088,PECAN PARK 2,2004,3,2.5,2114,3.0
1562,470000,1729 W FAIRMOUNT AVE,85015,Closed,6373481,LONG ESTATES,1951,3,2,1198,5.5
1563,520000,7814 S 23RD ST,85042,Closed,6365184,MOUNTAIN TRAILS WEST,2018,3,2,1902,2.9
1564,650000,935 E SAN JUAN AVE,85014,Closed,6352709,TOWNHOUSE TERRACE 1,1950,4,3,1893,1.9
1565,481086,4732 N 14TH AVE,85013,Closed,6332672,COX ESTATES,1956,4,2.5,2190,2.0
1566,425000,4345 E GROVE ST,85040,Closed,6370882,WOODBRIAR 6,1974,3,2,1290,2.8
1567,390000,3024 E KINGS AVE,85032,Closed,6377376,KAY ACRES UNIT 5,2004,3,2,1323,3.2
1568,398000,912 W MONTE WAY,85041,Closed,6377382,ESTES PARK 1 AMD,1957,3,2,1400,4.5
1569,425000,5612 W GOLDEN LN,85302,Closed,6377900,PACE WEST,1972,3,2,1218,0.0
1570,522000,817 W STATE AVE,85021,Closed,6371109,MARYVALE MANOR,1952,2,2,1277,2.8
1571,355000,2632 N 49TH AVE,85035,Closed,6371626,WEDGEWOOD PARK,1962,4,2,1325,3.3
1572,405000,6414 N 45TH AVE,85301,Closed,6376903,WEST PLAZA 16,1964,4,2,1904,0.0
1573,405000,8402 N 42ND DR,85051,Closed,6341032,STARDUST SKIES UNIT 7,1968,5,3,2299,4.3
1574,345000,2326 E Nancy LN,85042,Closed,6360082,DEL MONTE PLAZA,1958,3,2,1188,2.9
1575,400000,4732 W ST CHARLES AVE,85339,Closed,6379161,ROGERS RANCH UNIT 1,2006,3,2,1478,2.0
1576,355000,2842 W ROMA AVE,85017,Closed,6365751,MISSION MANOR 4,1952,4,1.75,1898,4.1
1577,650000,2819 N 8TH AVE,85007,Closed,6310570,ENCANTO MANOR,1948,4,2,2382,1.6
1578,375000,3309 W Cholla ST,85029,Closed,6381466,Knoell North Unit 4,1979,3,2,1590,3.3
1579,440000,3248 N 84TH AVE,85037,Closed,6371367,SOLACE SUBDIVISION,2019,4,2,1555,1.9
1580,985000,332 W EDGEMONT AVE,85003,Closed,6373635,LOU MAR VISTA,1949,3,2,2046,1.1
1581,380000,1022 E Chambers ST,85040,Closed,6377323,SAGECREST,2004,3,2.5,1385,2.8
1582,330000,3817 W LA SALLE ST,85041,Closed,6373848,INDEPENDENCE PARK 10,1997,3,2,1079,4.5
1583,520000,2239 W OSBORN RD,85015,Closed,6360961,WESTWOOD VILLAGE PLAT 2,1955,3,3,1977,5.5
1584,775000,2940 E CHOLLA ST,85028,Closed,6372222,MELROSE PARADISE 2 AMD,1965,4,2.5,2486,0.6
1585,656000,229 W Pine Valley DR,85023,Closed,6356289,Mini Moon Estates,1973,3,2,2168,3.4
1586,380000,4237 W CULVER ST,85009,Closed,6347753,WINONA PARK 1,1959,5,2,1526,4.0
1587,350000,4909 W CROCUS DR,85306,Closed,6376671,COVE AT THUNDERBIRD,1984,3,2,1481,0.3
1588,425000,2208 W VERDE LN,85015,Closed,6363619,WESTWOOD VILLAGE,1953,3,2,1726,5.5
1589,390000,7271 W CAMELBACK RD,85033,Closed,6370246,MARYVALE TERRACE NO. 34,1969,3,2,1244,3.0
1590,242500,4334 E GROVE ST E,85040,Closed,6373718,WOODBRIAR 6,1974,3,2,1040,2.8
1591,530000,7702 E THOMAS RD,85251,Closed,6385725,CAVALIER VISTA 1,1956,3,2,1128,0.0
1592,420000,2030 W PALO VERDE DR,85015,Closed,6367945,BETHANY VILLA 5,1958,4,3,2026,5.5
1593,385000,6119 W WINDSOR AVE W,85035,Closed,6359906,MARYVALE TERRACE NO 55,1978,3,2,1824,3.3
1594,400000,1617 N 64TH AVE,85035,Closed,6377526,MARYVALE TERRACE NO. 44 AMD,1971,4,2,1531,3.3
1595,375000,4224 W BURGESS LN,85041,Closed,6373578,LAS CASAS GRANDES,1972,4,2,1597,4.5
1596,416000,3532 W GLASS LN,85041,Closed,6359500,CROSSINGS AT AMBER RIDGE,2004,4,2,1580,4.5
1597,585500,534 E PAPAGO DR,85281,Closed,6368591,PAPAGO MANOR SUBDIVISION,1961,3,2,1621,0.0
1598,702000,1142 W VERMONT AVE,85013,Closed,6372974,CHRIS GILGIANS CAMELBACK VILLAGE UNIT 2,1956,3,2,1532,2.0
1599,370000,3926 W sahuaro DR,85029,Closed,6374484,MARLBOROUGH COUNTRY METRO UNIT 1 LOT 1-134,1978,3,2,1570,3.3
1600,553000,5014 N 79TH LN,85303,Closed,6375424,EL PRADO,2021,4,2.5,2940,0.0
1601,360000,1801 N 63RD DR,85035,Closed,6329414,MARYVALE TERRACE NO. 44 AMD,1972,3,2,1770,3.3
1602,420000,1545 W WOOD DR,85029,Closed,6358787,MOON VALLEY GARDENS 5,1971,5,2,1675,3.3
1603,695000,10602 N 37TH PL,85028,Closed,6370131,BROADMOOR HILLS UNIT 6 LOT 218-249,1972,3,2,2018,0.6
1604,780000,1001 E GRISWOLD RD 24,85020,Closed,6372175,POINT LOMA,1993,4,2.5,2517,2.1
1605,510000,5230 W Redfield RD,85306,Closed,6375740,Deerview,1972,5,3,2143,0.3
1606,750000,20 W BERYL AVE,85021,Closed,6357320,MOUNT CENTRAL PLACE LT 1-81 TR A-L N & M C PARK,1986,3,2,1923,2.8
1607,434000,4121 W Sweetwater AVE,85029,Closed,6365745,TAMARRON 1,1977,3,2,1800,3.3
1608,1100000,8211 E DEVONSHIRE AVE,85251,Closed,6367858,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,3,2117,0.0
