ID,Price,Address,zip,status,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT
818,910000,4440 E CAMPBELL AVE,85018,Closed,CAVALIER PALMS 1-41,1954,3,2,1169
819,478000,3802 E Sweetwater AVE,85032,Closed,PARADISE VALLEY OASIS 5,1973,3,2,1240
820,453000,7231 S 17TH DR,85041,Closed,COURTYARDS AT MADISON RANCH,2017,3,2.5,2288
821,365000,7641 W Highland AVE,85033,Closed,Marlborough Country Unit 10,1979,2,2,1044
822,950000,317 E ELM ST,85012,Closed,ST FRANCIS MANORS,1952,4,3,2559
823,325000,2124 W PECAN RD,85041,Closed,PARK PHOENIX 2,1962,3,2,1218
824,760000,2940 E AVALON DR,85016,Closed,EASTWOOD PARK,1950,4,2.5,2185
825,385000,3443 W Mescal ST,85029,Closed,Knoell North,1973,3,2,1829
826,651000,337 E GARFIELD ST,85281,Closed,PAPAGO PARKWAY 5,1959,4,3,1663
827,540000,7712 S 25TH AVE,85041,Closed,SILVA MOUNTAIN UNIT 1,2007,5,3,2882
828,520000,1422 N MCALLISTER AVE,85281,Closed,CAVALIER HILLS 1,1960,3,2,1477
829,270000,4434 S 8TH ST,85040,Closed,BROADWAY PARK,1946,3,1,1074
830,332000,1930 E PARADISE LN,85022,Closed,SUNCREST VILLAS EAST 5 LOT 280-343 & TR A,1986,2,1,824
831,420000,6816 S 5TH AVE,85041,Closed,WHITMOR VILLA 3,1956,4,3,2048
832,375000,2026 N 77TH DR,85035,Closed,VINSANTO,2016,3,3.5,1661
833,451000,1323 W 10TH PL,85281,Closed,MARGO MANOR LOTS 71-115,1961,3,1.75,1274
834,450000,1633 W COLTER ST,85015,Closed,NILE TRACT BLOCK 2,1955,3,2,1465
835,429000,8718 N 57TH LN,85302,Closed,RANDOLPH RANCH,1999,3,2,1679
836,625000,1947 E MONTE VISTA RD,85006,Closed,ROSELAWN HEIGHTS LOTS 9-12,2017,4,2,2078
837,525000,2420 N PAPAGO DR,85281,Closed,PAPAGO PARKWAY 6,1958,3,2,1092
838,467000,4525 S 26TH DR,85041,Closed,GRAYSON SQUARE,2006,4,2,1849
839,602000,12808 N 38TH PL,85032,Closed,PLEASANT VALLEY ESTATES 2,1979,3,2,1646
840,650000,3843 N 34TH PL,85018,Closed,TIERRA VILLA NO 1,1971,3,2,1188
841,391000,5748 W VISTA AVE,85301,Closed,SANDS ESTATES,1955,3,2,1560
842,397000,8108 W HAZELWOOD ST,85033,Closed,MARYVALE TERRACE NO. 53-B,1980,4,2,1483
843,715000,231 W BEVERLY LN,85023,Closed,LOOKOUT MOUNTAIN,2018,3,2.5,2686
844,460000,3720 W STATE AVE,85051,Closed,Sungold 2,1960,3,2,1716
845,387500,6026 W COLUMBUS AVE,85033,Closed,PENDERGAST ESTATES 3,1972,3,2,1764
846,305000,3936 W CORONADO RD,85009,Closed,DEL MONTE VILLAGE 7,1958,3,1,1000
847,475000,12012 N 62ND DR,85304,Closed,COPPERWOOD UNIT 2,1979,3,2,1794
848,340000,4138 W MISSOURI AVE,85019,Closed,WEST PLAZA 21,1968,5,2,1818
849,556500,1716 W BASELINE RD,85041,Closed,N/A,1962,3,3,1880
850,800000,536 W WINDSOR AVE,85003,Closed,LOU MAR VISTA,1948,3,2,1814
851,391000,1428 E PORTLAND ST,85006,Closed,SASSE ADDITION,1942,2,1,812
852,460000,4923 E Granada RD,85008,Closed,Orangedale Manor,1956,3,2,1287
853,375000,701 N 40TH AVE,85009,Closed,M&B,1950,3,2,1408
854,315000,8117 N 31ST AVE,85051,Closed,ALTA VISTA 2,1953,3,1,1014
855,400000,3727 W MARLETTE AVE,85019,Closed,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1959,4,3,2000
856,450000,3633 E YALE ST,85008,Closed,NORTH EAST VILLAGE 1,1954,3,2,1440
857,317000,606 W GRANDVIEW RD,85023,Closed,TURTLE CREEK,1988,2,2,1246
858,510000,2038 W MARCONI AVE,85023,Closed,NORTHGATE,2007,3,2.5,1753
859,380000,2015 E VISTA DR,85022,Closed,GLEN HEATHER UNIT 2,1979,3,2,1261
860,250000,14838 N 24TH DR 1,85023,Closed,CANYON CREEK DEER VALLEY UNIT 4 MOD TRACT S,1982,3,2,1342
861,435000,107 E LA MIRADA DR,85042,Closed,LA MIRADA,1954,4,1.75,1764
862,410000,3716 W SHANGRI LA RD,85029,Closed,MELROSE GARDENS NW UNIT 3,1969,3,2,1458
863,325000,2322 E NANCY LN,85042,Closed,DEL MONTE PLAZA,1958,4,2,1154
864,510000,5132 W GRENADINE RD,85339,Closed,RIVER WALK VILLAGES PHASE 2A,2005,5,3,2461
865,500000,2422 E DARREL RD,85042,Closed,FAIRWAYS AT THE LEGACY UNIT 2 REPLAT,2000,4,2.5,2259
866,385000,5609 W GLENROSA AVE,85031,Closed,MARYVALE TERRACE 15,1957,4,2,1692
867,270000,2317 N 47TH DR,85035,Closed,WEDGEWOOD PARK,1963,3,1.5,1334
868,625000,7731 N 17TH DR,85021,Closed,NORTHERN STAR,1954,3,2,1765
869,340000,6021 N 36TH DR,85019,Closed,BETHANY ROSE VILLA,1961,3,2,1411
870,340000,1419 E HATCHER RD,85020,Closed,Unknown,1949,3,2,1628
871,365000,5007 W SHERIDAN ST,85035,Closed,BRAEWOOD ESTATES NO. 4 AMD,1975,4,2,1298
872,740000,34 E BOCA RATON RD,85022,Closed,HILLCREST,1973,3,3,2965
873,680000,6702 N 16TH DR,85015,Closed,MARYLAND GARDENS 2 LOTS 82-152,1962,4,3,1712
874,653000,2222 N 37TH PL,85008,Closed,ALVARADO MANORS 1-16,1973,4,1.75,2166
875,1100000,13422 N 58TH PL,85254,Closed,THUNDERBIRD DESERT ESTATES,1978,5,3,2549
876,321000,6604 S 5TH AVE,85041,Closed,SOUTHLAND UNIT 3,1941,3,1.5,1385
877,425000,5194 W Shaw Butte DR,85304,Closed,LA PALOMA,2004,4,2.5,1756
878,375100,6605 W POLK ST,85043,Closed,NorthGlen,2005,4,2.5,1598
879,570000,3430 E VIRGINIA AVE,85008,Closed,TABER TRACT,1955,4,2,1361
880,305000,3037 W CORONADO RD,85009,Closed,PALOMAS PARK AMD BLK 5-8,1951,4,2,1196
881,523500,5250 W ROYAL PALM RD,85302,Closed,NORTHERN PALMS 4,1976,4,2,1833
882,300000,2204 E SANDRA TER,85022,Closed,PARADISE ESTATES,1971,3,1,1241
883,520000,3820 E WALTANN LN,85032,Closed,SILVERTREE 1,1984,3,2,1608
884,300000,3508 W HADLEY ST,85009,Closed,WESTWARD HOMES,1954,3,2,1500
885,420000,7531 N 60TH AVE,85301,Closed,ALSOBROOK PLACE 2,1950,3,2,1973
886,640000,212 W SEMINOLE DR,85023,Closed,MOON VALLEY ESTATES,1967,4,2,2065
887,571500,1538 W 6TH ST,85281,Closed,LINDON PARK 9,1960,4,3,2252
888,665000,2808 E AVALON DR,85016,Closed,MOUNTAIN VIEW PARK PLAT 2 BLKS 3-7,1949,3,2,1881
889,395000,5002 W EARLL DR,85031,Closed,"MARYVALE TERRACE 12 LTS 5002-5014, TR B",1958,4,3,1665
890,398000,3231 W YUCCA ST,85029,Closed,KNOELL NORTH UNIT 3,1969,3,1.75,1428
891,435000,1525 W HELENA DR,85023,Closed,TURF VIEW MANOR,1970,3,2,1729
892,862500,301 W CORONADO RD,85003,Closed,NORTH KENILWORTH,1956,3,2,1954
893,685000,10610 N 35TH ST,85028,Closed,PARADISE VALLEY PALMS UNIT 3,1973,3,2,1715
894,378000,3718 W WETHERSFIELD RD,85029,Closed,SWEETWATER SUBDIVISION UNIT 3,1971,3,2,1328
895,485000,6911 S 21ST LN,85041,Closed,MOUNTAIN VISTA,2004,4,2,2484
896,655000,2514 N 11TH ST,85006,Closed,FOWLER TRACT LOTS 1-96,2000,3,3,1891
897,636000,1542 E SAN JUAN AVE,85014,Closed,NIXON SQUARE,1952,3,2,1486
898,685000,119 E MCKINLEY ST,85281,Closed,PAPAGO PARKWAY 6,1960,4,2,1710
899,478000,2919 W REDFIELD RD,85053,Closed,KNOELL ROYAL OAKS UNIT 7 LOT 1061-1145,1977,3,2,1870
900,720000,4206 E EARLL DR,85018,Closed,LEROY VISTA,1951,3,1,1407
901,431500,3219 S EDWARD DR,85282,Closed,PETERSON PARK PLAT 3-B,1970,3,2,1176
902,701000,8253 E GLENROSA AVE,85251,Closed,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,4,2,1654
903,374990,5819 S 13th AVE,85041,Closed,SUNLAND RANCH,2022,3,2,1125
904,352500,5756 W CORTEZ ST,85304,Closed,WARRANTEED WEST,1974,3,1.75,1040
905,745000,2243 W SOUTH MOUNTAIN AVE,85041,Closed,N/A,1975,3,2,2283
906,488000,2544 W COOLIDGE ST,85017,Closed,MEETS & BOUNDS,1954,6,4,2115
907,411000,3424 W SHUMWAY FARM RD,85041,Closed,SILVERSTONE ESTATES,2004,3,2,1842
908,440000,9229 N 74TH DR,85345,Closed,PARK VIEW WEST UNIT 3,1979,3,2,1543
909,470000,5348 W EVA ST,85302,Closed,OLIVE WEST 4,1972,4,2,1985
910,410000,9053 N 53RD AVE,85302,Closed,GOLDWATER GLEN,1974,4,2,2485
911,720000,4349 E EVANS DR,85032,Closed,COVEY,1983,3,2,1501
912,435000,5510 W CAROL AVE,85302,Closed,BRAEMAR ESTATES 2,1972,4,2,1463
913,382000,8244 W EARLL DR,85033,Closed,MARYVALE TERRACE 30 TR A,1968,3,2,1304
914,390000,5032 N 65TH AVE,85301,Closed,MARYVALE TERRACE 20 LOTS 6944-6948,1959,4,2,2433
915,560000,14433 N 37TH ST,85032,Closed,PARADISE VALLEY OASIS NO. 7,1974,3,2,1685
916,368000,5026 W CYPRESS ST,85035,Closed,WEDGEWOOD PARK UNIT 2,1964,4,2,1521
917,570111,525 W PALM LN,85003,Closed,NORTH KENILWORTH,1930,2,1,1046
918,461000,7119 S 25TH DR,85041,Closed,MESQUITE GROVES,2004,3,2,1632
919,445000,2108 W GEORGIA AVE,85015,Closed,CAMELBACK VISTA,2021,4,2.5,1655
920,389000,7608 W INDIANOLA AVE,85033,Closed,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,4,2,1410
921,715000,541 E TAM OSHANTER DR,85022,Closed,HILLCREST 7,1977,3,2,2119
922,280000,3202 W HOLLY ST,85009,Closed,NORTHWEST HOMESITES BLK 13,1948,2,1,851
923,360000,3029 W MONTEBELLO AVE,85017,Closed,"MARYVALE PARK 2 AMD LOTS 243-415, & TR C",1952,3,1,1092
924,295000,14424 N 37TH PL,85032,Closed,PARADISE VALLEY OASIS NO 7,1974,3,2,1064
925,375000,1922 W HOLLY ST,85009,Closed,VILLA VERDE PLAT B,1930,2,1,1322
926,351000,5101 W CATALINA DR,85031,Closed,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1958,4,2,1733
927,700000,8031 W MONTEBELLO AVE,85303,Closed,Unknown,1990,3,2,2002
928,360000,3801 N 47Th DR,85031,Closed,Maryvale Terrace,1956,3,2,1116
929,450000,2340 E TURNEY AVE,85016,Closed,CAVALIER VILLA 1,1953,3,1,988
930,425000,2013 W TRACY LN,85023,Closed,TURF VILLAGE 2 AMD,1997,3,2,1561
931,293000,39 W RIVERSIDE ST,85041,Closed,"CENTRAL GARDENS 14-53, 80-94",1947,2,1,920
932,521500,6409 N 13TH AVE,85013,Closed,Palo Verde Greens,2000,3,2,1836
933,560000,407 E ANGELA DR,85022,Closed,DESERT BELL ESTATES 2,1980,3,2,1808
934,358000,3609 W BELMONT AVE,85051,Closed,HEALY'S DUTCHTOWN 3 LOTS 166-225 INCL,1961,3,2,1176
935,340000,3108 N 79TH AVE,85033,Closed,Laurelwood,1978,3,2,1343
936,835000,1436 E PEDRO RD,85042,Closed,Montana Vista 2,2017,3,2.5,2693
937,340000,8721 N 35TH DR,85051,Closed,WISHING WELL VILLAGE 2 LOTS 137-172,1961,3,2,1183
938,623000,3401 E LAZY LN,85028,Closed,SHER-RENEE HEIGHTS,1961,3,2,1820
939,400000,4147 W LOMA LN,85051,Closed,STARDUST SKIES 8,1968,4,1.75,2103
940,1100000,1436 E RANCHO DR,85014,Closed,MAYFAIR MANOR,1951,4,2,2028
941,850000,3929 E MERCER LN,85028,Closed,CAVALIER ESTATES AMENDED,1962,3,3,2085
942,530000,3852 E MARCONI AVE,85032,Closed,TATUM PARK WEST LOT 1-93 TR A-D,1987,3,2,1548
943,465000,7002 W CAMERON DR,85345,Closed,PIONEER VILLAGE UNIT 2,1983,3,2,1440
944,403000,6110 W SOLANO DR S,85301,Closed,MARYVALE TERRACE 20-A LTS 7490-7494,1959,4,2,1765
945,855000,316 W Montecito AVE,85013,Closed,TURNEY SQUARE,1950,3,2,1782
946,535000,5178 N 74TH LN,85303,Closed,CHAPARRAL COUNTRY 3 LOT 1-78 TR A,1994,4,2,1963
947,595000,6821 S 30TH DR,85041,Closed,LAVEEN VILLAGE AMD,2004,5,3.5,3763
948,375000,7809 W Palm LN,85035,Closed,VINSANTO,2015,3,3,1768
949,180000,2930 W LARKSPUR DR,85029,Closed,WESTOWN 3,1960,3,2,1481
950,415000,3410 E EVERETT DR,85032,Closed,PARADISE VALLEY OASIS NO 10,1977,3,2,1142
951,410000,1217 E INDIANOLA AVE,85014,Closed,LONGVIEW CIRCLE AMD,1952,2,1,1163
952,320000,2618 W SAN MIGUEL AVE,85017,Closed,BERKLEY SQUARE,1949,2,1,1020
953,950000,1002 W CLAREMONT ST,85013,Closed,VILLA NOVENA AMENDED,1981,4,2,2838
954,1075000,8242 E ROMA AVE,85251,Closed,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1534
955,400000,2919 W ACOMA DR,85053,Closed,KNOELL ROYAL OAKS UNIT 6,1976,3,2,1614
956,370000,2726 E BROADWAY RD,85040,Closed,NORTH BROADWAY ESTATES 1 LOTS 141-159,2006,3,2,1544
957,572000,3014 N 15TH AVE,85015,Closed,NORTH ENCANTO PARK,1942,3,2,1706
958,525000,3240 E OAK ST,85008,Closed,DALTON PARK 4,1952,5,3,1815
959,415000,1519 W HELENA DR,85023,Closed,TURF VIEW MANOR,1960,3,2,1500
960,335000,4316 W KEIM DR,85301,Closed,WEST PLAZA 15,1964,3,2,1549
961,1050000,8508 E HIGHLAND AVE,85251,Closed,SCOTTSDALE ESTATES 14 LOTS 1687-1844,1960,3,2,1800
962,490000,14241 N 37TH WAY,85032,Closed,PARADISE VALLEY OASIS NO. 7,1974,3,2,1440
963,335000,4509 N 27TH DR,85017,Closed,NORTHWEST VILLAGE 1,1952,3,2,1210
964,526000,755 W Coolidge ST,85013,Closed,INCOME ACRES,1946,3,2,1339
965,510500,7507 E POLK ST,85257,Closed,New Papago,1961,2,2,1137
966,425000,2102 W BERRIDGE LN,85015,Closed,MELROSE VALLEY ESTATES 1,1958,4,2,1796
967,395000,6213 N 36TH AVE,85019,Closed,"WEST PLAZA 8 LOT 971-1004, 1051-1185",1958,3,2,1282
968,290000,3731 E TAYLOR ST,85008,Closed,GATEWAY PARK,1940,2,1,651
969,459900,12802 N 50TH LN,85304,Closed,PARKWOOD SUBDIVISION UNIT NO. 11,1979,3,2,1645
970,1300000,5821 N 81ST ST,85250,Closed,PARK SCOTTSDALE 18,1972,4,3,1832
971,900000,4536 E BECK LN,85032,Closed,GREENBRIER EAST UNIT 14 LOT 1-68,1988,4,2,2211
972,450000,13025 N 36TH ST,85032,Closed,PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,1.75,1420
973,850000,7128 N 15TH ST,85020,Closed,NORTHWOOD ESTATES,1967,4,2,2292
974,700000,2127 W ALLEN ST,85041,Closed,SILVA MOUNTAIN UNIT 3 PARCEL 9,2019,5,3.5,2867
975,310000,4721 W NICOLET AVE,85301,Closed,NICOLET PLACE,1950,2,1,896
976,415000,1832 W SAINT ANNE AVE,85041,Closed,VINEYARD PARK,2003,3,2,1347
977,495000,8312 S 23RD PL,85042,Closed,SAHUARO VISTA ESTATES,2004,4,2,1672
978,718000,2823 E TURQUOISE DR,85028,Closed,PARADISE VALLEY OASIS 1-A,1962,3,2,1608
979,371500,1831 N 68TH AVE,85035,Closed,MARYVALE TERRACE NO. 41,1977,4,2,1576
980,1200000,6025 E CHARTER OAK RD,85254,Closed,AVANT 1 UNIT 2,1972,4,3,2767
981,403700,8844 N 40TH AVE,85051,Closed,NEWCASTLE HOMES 4,1961,4,2,1480
982,490000,3017 W SAHUARO DR,85029,Closed,SUNSET NORTH UNIT,1971,4,2,2143
983,350000,7159 W WILSHIRE DR,85035,Closed,SKYVIEW NORTH UNIT 4,1972,3,2,1140
984,680000,1322 E COLTER ST,85014,Closed,SHERWOOD VILLAGE,1954,4,1.5,1539
985,390000,1439 E MOBILE LN,85040,Closed,RIDGEFIELD,2004,4,2.5,1600
986,358000,3416 W Turney AVE,85017,Closed,Lynnhaven,1954,3,1.75,1412
987,445000,11426 N 43RD DR,85304,Closed,CONTINENTAL NORTH,1971,3,1.75,1598
988,368000,6044 S 5TH AVE,85041,Closed,SOUTHLAND UNIT 2,1947,3,2,1334
989,457900,7008 N 11TH WAY,85020,Closed,PALM TERRACE 3,1952,3,2,1479
990,395000,3102 W WINDROSE DR,85029,Closed,"WESTOWN 4 LOT 373-502, TRS A & B",1960,3,2,1352
991,410000,7419 W HATCHER RD,85345,Closed,PARK VIEW WEST,1980,3,1.75,1420
992,420000,4738 W MERCER LN,85304,Closed,VILLA CONTESSA,1973,3,2,1616
993,435000,5514 W GARDEN DR,85304,Closed,MARLBOROUGH COUNTRY METRO UNIT 4,1983,3,2,1145
994,360000,3001 W SELDON LN,85051,Closed,ALTA VISTA 6,1954,3,2,1376
995,700000,2817 E CHERYL DR,85028,Closed,PARADISE VALLEY OASIS 1-A,1962,4,2,2206
996,450000,2384 W Le Marche AVE,85023,Closed,Ponderosa Homes North Unit Four,1978,3,2,1680
997,360000,5619 W GARDENIA AVE,85301,Closed,"CATLIN COURT BLK 13-15, 18-20",1930,3,2,1470
998,391000,6418 W SAGUARO DR,85304,Closed,MONTARA,1983,3,2,1231
999,405000,11 W MISSION LN,85021,Closed,NORTH CENTRAL HEIGHTS A BLKS 1-6,1947,3,2,1370
1000,386000,4438 W PARADISE DR,85304,Closed,HORIZONS WEST,1978,4,2,1879
1001,470000,13848 N 40TH AVE,85053,Closed,NEWCASTLE ESTATES,1975,3,2,1893
1002,830000,122 E TIERRA BUENA LN,85022,Closed,SANDAHL HOMES UNIT 2,1979,4,2,2476
1003,451000,5740 W CHOLLA ST,85304,Closed,WARRANTEED WEST,1978,4,2,1633
1004,575000,13002 N 23RD PL,85022,Closed,SHADOW MOUNTAIN UNIT 1,1983,3,2,1749
1005,412000,9402 S 1ST DR,85041,Closed,LA MIRADA DOS,1981,3,2,1321
1006,376000,3527 W HAZELWOOD ST,85019,Closed,PARK WEST 1,1954,4,2,1681
1007,480000,5147 W ECHO LN,85302,Closed,NORTHERN PALMS 4,1979,4,2,2239
1008,428000,3102 N 28TH ST,85016,Closed,PHOENIX HOMESTEADS TR 2,1949,3,1,898
1009,505000,2823 N 42ND WAY,85008,Closed,EDGEMONT ESTATES,1981,2,2,1362
1010,126000,1120 S 3RD AVE,85003,Closed,"MONTGOMERY ADD AMD BLKS 75, 83, 84, 91, 99-102",1921,1,1,660
1011,400000,3809 W FRIER DR,85051,Closed,HEALY'S DUTCHTOWN 4 LOTS 226-303,1967,4,2,1773
1012,460000,15802 N 23RD DR,85023,Closed,PONDEROSA HOMES NORTH UNIT 2,1973,4,2,1863
1013,810000,7025 E BELLEVIEW ST,85257,Closed,PAPAGO PARKWAY 3,1959,3,2,1600
1014,520000,7715 S 23RD LN,85041,Closed,SILVA MOUNTAIN UNIT 1,2014,4,3,2522
1015,395000,7116 N 31ST DR,85051,Closed,THE VILLAGE NORTH MCR 274,1985,3,2.5,2009
1016,260000,1617 W YUMA ST,85007,Closed,None,1946,2,1,754
1017,630000,2214 E CHANUTE PASS,85040,Closed,COPPER LEAF DEVELOPMENT UNIT 1,2005,4,3,3772
1018,545000,7917 S 24TH WAY,85042,Closed,MOUNTAIN TRAILS EAST,2017,4,2,1902
1019,494500,5403 W BOWKER ST,85339,Closed,RIVER WALK VILLAGES PHASE 2B,2006,3,2,2240
1020,400000,2638 S 63RD DR,85043,Closed,PARK AT TERRALEA,2002,3,2,1589
1021,420000,3807 W COLUMBINE DR,85029,Closed,SWEETWATER SUBDIVISION UNIT 3,1971,4,3,1632
1022,430500,3214 W Voltaire AVE,85029,Closed,SURREY HEIGHTS 1,1961,4,2,1715
1023,380000,4006 N 48TH AVE,85031,Closed,MARYVALE TERRACE 10D,1956,4,2,1706
1024,405000,1538 W WOOD DR,85029,Closed,MOON VALLEY GARDENS 5,1971,4,2,1280
1025,850000,8114 E MITCHELL DR,85251,Closed,SCOTTSDALE ESTATES 6 LOTS 598-759 TRACT A,1958,4,3,1926
1026,655000,8119 E INDIAN SCHOOL RD,85251,Closed,SCOTTSDALE ESTATES 5 LOTS 464-597,1957,4,2,1909
1027,625000,14441 N 36TH ST,85032,Closed,PARADISE VALLEY OASIS NO. 7,1974,3,2,1685
1028,655000,2034 N 8TH ST,85006,Closed,LOS OLIVOS HEIGHTS,1925,3,2,1325
1029,600000,3836 N 12TH AVE,85013,Closed,WOODLAWN PARK,1947,3,2,1455
1030,369200,5231 S MONTEZUMA ST,85041,Closed,TOWNSEND PARK ANNEX,1951,4,2,1472
1031,585000,601 E Boca Raton RD,85022,Closed,Hillcrest 5,1973,3,2,1962
1032,360000,3149 W Juniper AVE,85053,Closed,Rancho Encanto,1979,2,2,1233
1033,364990,5823 S 13th AVE,85041,Closed,SUNLAND RANCH,2022,3,2,1100
1034,1000000,1102 W ASTER DR,85029,Closed,TAIT NORTH,1997,5,3,3949
1035,240000,1708 W Corona AVE,85041,Closed,"HOME OWNER'S ESTATES 50-63, 78-84",1952,3,2,1046
1036,385000,808 W PICCADILLY RD,85013,Closed,NORTH PARK CENTRAL UNIT 3,1952,3,2.5,1276
1037,510000,6225 W CORRINE DR,85304,Closed,WESTERRA,1982,4,2,2028
1038,640000,1908 E GLENROSA AVE,85016,Closed,PETERS VIEW TRACT 2,1948,4,3,1769
1039,595111,1816 E ALICIA DR,85042,Closed,HIGHLINE RANCH,2002,4,3,2685
1040,517500,15002 N 38TH AVE,85053,Closed,DEERVIEW UNIT 6,1970,5,2,2400
1041,590000,537 E BOCA RATON RD,85022,Closed,HILLCREST 5,1973,2,2,1979
1042,564000,13828 N Medinan DR,85022,Closed,HILLCREST 2,1973,2,2,1867
1043,367000,14049 N 48TH AVE,85306,Closed,PATIO HOMES NORTH 4,1971,4,3,2039
1044,795000,11433 N 24TH ST,85028,Closed,"CLOUSE ACRES AMD LOT 3-8, 13-15",1975,3,2,1874
1045,650000,1809 N 74TH PL,85257,Closed,SCOTTSDALE ESTATES 2 LOTS 87-221,1957,3,2,1506
1046,720000,1043 E OREGON AVE,85014,Closed,TOWN HOUSE MANOR,1951,3,2.75,1835
1047,329000,1837 W SONORA ST,85007,Closed,WEONA HOMES,1955,4,1,1269
1048,402000,2344 E MARMORA ST,85022,Closed,CACTUS GARDENS 2,1968,3,2,1224
1049,930000,3722 E FAIRMOUNT AVE,85018,Closed,"SUNCREST ESTATES 2 LOT 90-140, 70-77",1953,4,3,2208
1050,357000,9619 N 12TH AVE,85021,Closed,FOOTHILL ACRES LOTS 33-48 & 58-59,1949,3,1,1141
1051,535000,3245 E PALM LN,85008,Closed,GIOIA HOMES,1970,3,2,2572
1052,402000,6529 W MONROE ST,85043,Closed,SOUTHGLEN UNIT 1,2005,3,2.5,2150
1053,340000,3202 N 52ND PKWY,85031,Closed,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.5,1793
1054,395000,7241 W CAMELBACK RD,85033,Closed,MARYVALE TERRACE NO. 34,1969,3,2,1982
1055,405563,6304 N 67TH LN,85303,Closed,GLENDALE 10 SUBDIVISION,2021,4,3,1850
1056,386000,6325 W CARON ST,85302,Closed,BRAEMAR GLEN 6,1980,2,2,1107
1057,600000,1819 E FAWN DR,85042,Closed,LAS COLINAS,2003,3,2,2219
1058,405000,3925 W SAN JUAN AVE,85019,Closed,WEST PLAZA 20,1967,5,2,1790
1059,478000,2009 E WINSTON DR,85042,Closed,MOUNTAIN COVE AT SOUTH MOUNTAIN,2001,3,2,1522
1060,335000,302 E DESERT DR,85042,Closed,THUNDERBIRD COUNTRY CLUB EST 6,1966,4,2,1629
1061,385000,15039 N 30TH DR,85053,Closed,"COUNTRY GABLES 2 LOT 256-281, 294-325, & TR D",1970,4,2,2160
1062,850000,4234 E REDFIELD RD,85032,Closed,SHADOWRIDGE 3,1980,4,2.75,1989
1063,430000,7723 N 46TH DR,85301,Closed,GOLDEN PALMS ESTATES 2,1970,4,2.5,2016
1064,515000,7935 W ORANGE DR,85303,Closed,EL PRADO,2021,3,2,1788
1065,374900,3015 W GREENWAY RD,85053,Closed,"COUNTRY GABLES 2 LOT 256-281, 294-325, & TR D",1970,5,3,1296
1066,327500,4228 W Vista AVE,85051,Closed,LORI HEIGHTS,1962,3,1.75,1047
1067,420000,6821 W MARIPOSA ST,85033,Closed,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,5,2,1674
1068,460000,7520 N 46TH DR,85301,Closed,GOLDEN PALMS ESTATES UNIT 4,1971,4,2,2289
1069,476000,2211 W Beck LN,85023,Closed,SIERRA PRIETA,2017,3,2,1507
1070,695000,224 E EUGIE AVE,85022,Closed,CRESTA DEL ORO,1972,3,2,1924
1071,1050000,13832 N 52ND ST,85254,Closed,PARADISE VILLAGE NORTH UNIT 2,1988,4,2,2572
1072,590000,1529 E Brill ST,85006,Closed,KENWOOD TRACTS A & B,1926,3,2,1401
1073,850000,532 W VIRGINIA AVE,85003,Closed,LOMA VISTA,1941,4,3,2215
1074,725000,1458 N LA ROSA DR,85281,Closed,MARLBOROUGH PARK ESTATES,1980,3,2.5,2467
1075,449000,1324 E MORELAND ST,85006,Closed,ROSEMONT,1916,3,2,1410
1076,505000,341 E CAROL AVE,85020,Closed,Tengen Place Addition,1936,3,2,2054
1077,735000,14425 N 5TH ST,85022,Closed,MOON VALLEY COUNTRY ESTATES,1971,3,2,2082
1078,371000,8517 W MARIPOSA DR,85037,Closed,HORIZONS ON CAMELBACK UNIT 2,1996,3,2,1098
1079,779000,6515 E 5TH ST,85251,Closed,Southwest Village,1955,3,2,1529
1080,372500,7714 W OSBORN RD,85033,Closed,MARYVALE TERRACE 28A LOTS 11601-11616,1961,3,2,1620
1081,420000,14605 N 40th PL,85032,Closed,Foxchase,1986,3,1.75,1230
1082,465000,2437 W SPENCER Run,85041,Closed,WESTON PARK UNIT 2,2005,4,2.5,2334
1083,370000,6001 W CATALINA DR,85033,Closed,"MARYVALE TERRACE 24 9306-9390, TR A",1960,4,2,1585
1084,385000,4910 W Corrine DR,85304,Closed,PARKWOOD SUBDIVISION UNIT NO 8 LOT 1 THROUGH 62,1977,3,2,1341
1085,597000,4102 E GRANADA RD,85008,Closed,TOWN & COUNTRY MANOR 2,1958,3,2,2076
1086,270000,12807 N 30TH DR,85029,Closed,WESTOWN 3,1960,3,2,1484
1087,325000,304 W BUIST AVE,85041,Closed,"SOUTH MOUNTAIN HEIGHTS ANNEX 18-43, 78-103",1956,3,2,1184
1088,516000,2315 E La Salle ST,85040,Closed,Copper Leaf,2006,4,2.5,3073
1089,462000,201 E MILADA DR,85042,Closed,SUMMIT AT SOUTH MOUNTAIN,2003,3,2.5,2346
1090,605000,8218 E ROMA AVE,85251,Closed,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1416
